"s"	"v"	"n"	"x"	"y"
5	0	4	252.094	616.623
5	0	4	252.016	612.387
5	0	4	252.115	608.057
5	0	4	252.393	603.634
5	0	4	252.85	599.117
5	0	4	253.486	594.505
5	0	4	254.303	589.8
5	0	4	255.3	585
5	0	4	255.3	585
5	0	4	256.753	578.49
5	0	4	258.438	571.902
5	0	4	260.333	565.241
5	0	4	262.42	558.514
5	0	4	267.09	544.885
5	0	4	272.288	531.062
5	0	4	277.856	517.095
5	0	4	283.636	503.03
5	0	4	295.2	474.8
5	0	4	295.2	474.8
5	0	4	299.839	462.918
5	0	4	304.072	451.105
5	0	4	307.888	439.336
5	0	4	311.275	427.587
5	0	4	314.221	415.834
5	0	4	316.716	404.052
5	0	4	318.746	392.215
5	0	4	320.3	380.3
5	0	4	320.3	380.3
5	0	4	321.224	370.624
5	0	4	321.934	361.147
5	0	4	322.95	342.65
5	0	4	323.816	324.528
5	0	4	324.339	315.52
5	0	4	325	306.5
5	0	4	325	306.5
5	0	4	330.445	281.279
5	0	4	333.075	269.763
5	0	4	335.731	258.861
5	0	4	338.479	248.488
5	0	4	341.383	238.559
5	0	4	344.51	228.987
5	0	4	347.925	219.688
5	0	4	351.694	210.574
5	0	4	355.883	201.562
5	0	4	360.557	192.564
5	0	4	365.781	183.495
5	0	4	371.622	174.27
5	0	4	378.145	164.803
5	0	4	385.416	155.008
5	0	4	393.5	144.8
5	0	4	NA	NA
5	0	5	120.5	472.4
5	0	5	115.034	463.399
5	0	5	110.039	454.22
5	0	5	105.511	444.879
5	0	5	101.449	435.392
5	0	5	97.851	425.776
5	0	5	94.717	416.046
5	0	5	92.044	406.22
5	0	5	89.83	396.312
5	0	5	88.074	386.341
5	0	5	86.774	376.321
5	0	5	85.928	366.269
5	0	5	85.534	356.202
5	0	5	85.592	346.135
5	0	5	86.099	336.085
5	0	5	87.054	326.068
5	0	5	88.454	316.1
5	0	5	90.298	306.198
5	0	5	92.585	296.378
5	0	5	95.312	286.656
5	0	5	98.479	277.048
5	0	5	102.083	267.572
5	0	5	106.122	258.242
5	0	5	110.595	249.075
5	0	5	115.501	240.087
5	0	5	120.837	231.296
5	0	5	126.602	222.716
5	0	5	132.793	214.365
5	0	5	139.411	206.258
5	0	5	146.452	198.412
5	0	5	153.915	190.842
5	0	5	161.798	183.566
5	0	5	170.1	176.6
5	0	5	176.308	171.886
5	0	5	182.626	167.419
5	0	5	189.05	163.197
5	0	5	195.572	159.221
5	0	5	202.187	155.49
5	0	5	208.889	152.002
5	0	5	215.671	148.758
5	0	5	222.528	145.756
5	0	5	229.453	142.997
5	0	5	236.44	140.478
5	0	5	243.483	138.201
5	0	5	250.576	136.163
5	0	5	257.713	134.365
5	0	5	264.887	132.806
5	0	5	272.093	131.484
5	0	5	279.325	130.4
5	0	5	286.576	129.553
5	0	5	293.84	128.941
5	0	5	301.111	128.565
5	0	5	308.383	128.424
5	0	5	315.65	128.517
5	0	5	322.906	128.843
5	0	5	330.144	129.403
5	0	5	337.359	130.194
5	0	5	344.545	131.216
5	0	5	351.694	132.47
5	0	5	358.802	133.953
5	0	5	365.862	135.666
5	0	5	372.868	137.608
5	0	5	379.814	139.778
5	0	5	386.693	142.176
5	0	5	393.5	144.8
5	0	5	393.5	144.8
5	0	5	402.19	149.127
5	0	5	410.532	153.564
5	0	5	418.541	158.121
5	0	5	426.234	162.806
5	0	5	433.626	167.63
5	0	5	440.732	172.602
5	0	5	447.569	177.73
5	0	5	454.15	183.025
5	0	5	460.492	188.496
5	0	5	466.611	194.152
5	0	5	472.522	200.002
5	0	5	478.241	206.056
5	0	5	483.782	212.324
5	0	5	489.162	218.814
5	0	5	494.396	225.536
5	0	5	499.5	232.5
5	0	5	499.5	232.5
5	0	5	506.199	242.263
5	0	5	512.294	251.763
5	0	5	517.816	261.019
5	0	5	522.8	270.05
5	0	5	527.277	278.875
5	0	5	531.281	287.513
5	0	5	534.845	295.981
5	0	5	538	304.3
5	0	5	538	304.3
5	0	5	540.314	310.964
5	0	5	542.392	317.538
5	0	5	544.251	324.027
5	0	5	545.909	330.439
5	0	5	547.384	336.782
5	0	5	548.691	343.062
5	0	5	550.875	355.462
5	0	5	552.6	367.699
5	0	5	554.003	379.83
5	0	5	556.4	404
5	0	5	556.4	404
5	0	5	557.115	413.278
5	0	5	558.089	422.369
5	0	5	559.316	431.286
5	0	5	560.784	440.042
5	0	5	562.486	448.65
5	0	5	564.412	457.123
5	0	5	566.553	465.473
5	0	5	568.9	473.712
5	0	5	571.444	481.855
5	0	5	574.175	489.913
5	0	5	577.086	497.899
5	0	5	580.166	505.827
5	0	5	583.406	513.707
5	0	5	586.798	521.555
5	0	5	594	537.2
5	0	5	594	537.2
5	0	5	603.087	556.156
5	0	5	612.025	575.15
5	0	5	616.285	584.626
5	0	5	620.325	594.069
5	0	5	624.084	603.465
5	0	5	627.5	612.8
5	0	5	627.5	612.8
5	0	5	629.838	619.766
5	0	5	631.925	626.671
5	0	5	633.734	633.51
5	0	5	635.241	640.275
5	0	5	636.421	646.961
5	0	5	637.249	653.56
5	0	5	637.7	660.067
5	0	5	637.75	666.475
5	0	5	637.373	672.777
5	0	5	636.545	678.968
5	0	5	635.24	685.04
5	0	5	633.434	690.988
5	0	5	631.102	696.804
5	0	5	628.219	702.482
5	0	5	624.76	708.016
5	0	5	620.7	713.4
5	0	5	620.7	713.4
5	0	5	616.933	717.711
5	0	5	613.17	721.689
5	0	5	609.412	725.343
5	0	5	605.66	728.681
5	0	5	601.913	731.713
5	0	5	598.173	734.448
5	0	5	594.439	736.895
5	0	5	590.714	739.064
5	0	5	586.997	740.964
5	0	5	583.289	742.603
5	0	5	579.59	743.991
5	0	5	575.902	745.137
5	0	5	572.225	746.051
5	0	5	568.558	746.741
5	0	5	564.904	747.217
5	0	5	561.263	747.488
5	0	5	557.634	747.562
5	0	5	554.019	747.45
5	0	5	550.419	747.16
5	0	5	546.834	746.702
5	0	5	543.264	746.084
5	0	5	539.711	745.316
5	0	5	532.655	743.367
5	0	5	525.671	740.928
5	0	5	518.764	738.071
5	0	5	511.939	734.871
5	0	5	505.2	731.4
5	0	5	505.2	731.4
5	0	5	499.386	728.218
5	0	5	493.569	724.798
5	0	5	487.749	721.16
5	0	5	481.923	717.323
5	0	5	470.256	709.134
5	0	5	458.562	700.387
5	0	5	446.836	691.243
5	0	5	435.07	681.858
5	0	5	411.4	663
5	0	5	411.4	663
5	0	5	400.734	654.738
5	0	5	389.953	646.906
5	0	5	379.046	639.516
5	0	5	368	632.575
5	0	5	356.804	626.094
5	0	5	345.447	620.081
5	0	5	333.916	614.547
5	0	5	322.2	609.5
5	0	5	322.2	609.5
5	0	5	313.534	606.105
5	0	5	304.997	602.93
5	0	5	288.225	596.988
5	0	5	271.716	591.177
5	0	5	263.507	588.165
5	0	5	255.3	585
5	0	5	255.3	585
5	0	5	232.7	572.521
5	0	5	212.441	561.064
5	0	5	203.08	555.488
5	0	5	194.174	549.891
5	0	5	185.678	544.18
5	0	5	177.55	538.262
5	0	5	169.745	532.046
5	0	5	162.22	525.438
5	0	5	154.931	518.347
5	0	5	147.834	510.68
5	0	5	140.887	502.344
5	0	5	134.044	493.247
5	0	5	127.263	483.296
5	0	5	120.5	472.4
5	0	5	NA	NA
5	1	1	199	438
5	1	1	188.341	445.158
5	1	1	178.114	452.376
5	1	1	168.318	459.648
5	1	1	158.952	466.968
5	1	1	150.017	474.329
5	1	1	141.512	481.724
5	1	1	133.436	489.146
5	1	1	125.789	496.59
5	1	1	118.571	504.048
5	1	1	111.78	511.513
5	1	1	105.417	518.979
5	1	1	99.481	526.44
5	1	1	93.972	533.888
5	1	1	88.889	541.318
5	1	1	84.232	548.722
5	1	1	80	556.094
5	1	1	76.193	563.427
5	1	1	72.81	570.714
5	1	1	69.851	577.95
5	1	1	67.315	585.126
5	1	1	65.203	592.238
5	1	1	63.513	599.277
5	1	1	62.245	606.238
5	1	1	61.398	613.113
5	1	1	60.973	619.897
5	1	1	60.969	626.582
5	1	1	61.384	633.161
5	1	1	62.22	639.629
5	1	1	63.474	645.979
5	1	1	65.148	652.203
5	1	1	67.24	658.296
5	1	1	69.75	664.25
5	1	1	72.677	670.059
5	1	1	76.022	675.717
5	1	1	79.783	681.216
5	1	1	83.96	686.55
5	1	1	88.553	691.713
5	1	1	93.561	696.698
5	1	1	98.983	701.497
5	1	1	104.82	706.105
5	1	1	111.071	710.516
5	1	1	117.735	714.721
5	1	1	124.812	718.715
5	1	1	132.302	722.491
5	1	1	140.203	726.042
5	1	1	148.516	729.362
5	1	1	157.24	732.444
5	1	1	166.375	735.281
5	1	1	175.92	737.867
5	1	1	185.874	740.196
5	1	1	196.238	742.26
5	1	1	207.011	744.052
5	1	1	218.192	745.567
5	1	1	229.78	746.798
5	1	1	241.777	747.737
5	1	1	254.18	748.379
5	1	1	266.989	748.716
5	1	1	280.205	748.743
5	1	1	293.826	748.452
5	1	1	307.853	747.836
5	1	1	322.284	746.89
5	1	1	337.119	745.607
5	1	1	352.358	743.979
5	1	1	368	742
5	1	1	368	742
5	1	1	381.532	739.8
5	1	1	395.573	737.072
5	1	1	409.669	734.002
5	1	1	423.363	730.775
5	1	1	447.72	724.591
5	1	1	465	720
5	1	1	465	720
5	1	1	476.537	716.349
5	1	1	487.871	712.543
5	1	1	498.965	708.614
5	1	1	509.781	704.594
5	1	1	520.281	700.515
5	1	1	530.426	696.41
5	1	1	549.5	688.25
5	1	1	566.699	680.371
5	1	1	581.719	673.031
5	1	1	594.254	666.488
5	1	1	604	661
5	1	1	604	661
5	1	1	620.875	651.266
5	1	1	629.242	646.217
5	1	1	637.75	640.875
5	1	1	646.539	635.111
5	1	1	655.75	628.797
5	1	1	665.523	621.803
5	1	1	676	614
5	1	1	676	614
5	1	1	685.375	606.672
5	1	1	694.75	598.875
5	1	1	705.25	589.391
5	1	1	718	577
5	1	1	718	577
5	1	1	726.467	567.543
5	1	1	734.253	558.294
5	1	1	741.376	549.253
5	1	1	747.852	540.418
5	1	1	753.698	531.786
5	1	1	758.931	523.356
5	1	1	763.568	515.126
5	1	1	767.625	507.094
5	1	1	771.12	499.258
5	1	1	774.069	491.617
5	1	1	776.49	484.168
5	1	1	778.398	476.91
5	1	1	779.812	469.841
5	1	1	780.747	462.959
5	1	1	781.221	456.263
5	1	1	781.25	449.75
5	1	1	780.851	443.419
5	1	1	780.042	437.267
5	1	1	778.839	431.294
5	1	1	777.258	425.496
5	1	1	775.317	419.873
5	1	1	773.032	414.422
5	1	1	770.421	409.142
5	1	1	767.5	404.031
5	1	1	764.286	399.087
5	1	1	760.796	394.308
5	1	1	757.047	389.692
5	1	1	753.055	385.238
5	1	1	748.837	380.944
5	1	1	744.411	376.807
5	1	1	739.793	372.826
5	1	1	735	369
5	1	1	735	369
5	1	1	729.688	365.34
5	1	1	724.188	361.844
5	1	1	718.406	358.488
5	1	1	712.25	355.25
5	1	1	705.625	352.105
5	1	1	698.438	349.031
5	1	1	690.594	346.004
5	1	1	682	343
5	1	1	682	343
5	1	1	672.959	340.303
5	1	1	662.359	337.547
5	1	1	650.236	334.861
5	1	1	636.625	332.375
5	1	1	629.272	331.247
5	1	1	621.561	330.217
5	1	1	613.494	329.301
5	1	1	605.078	328.516
5	1	1	596.316	327.877
5	1	1	587.213	327.4
5	1	1	577.773	327.103
5	1	1	568	327
5	1	1	568	327
5	1	1	553.693	327.051
5	1	1	539.324	327.551
5	1	1	524.973	328.455
5	1	1	510.719	329.719
5	1	1	496.64	331.299
5	1	1	482.816	333.152
5	1	1	469.327	335.234
5	1	1	456.25	337.5
5	1	1	443.666	339.907
5	1	1	431.652	342.41
5	1	1	420.29	344.966
5	1	1	409.656	347.531
5	1	1	399.832	350.061
5	1	1	390.895	352.512
5	1	1	376	357
5	1	1	376	357
5	1	1	362.549	361.326
5	1	1	350.516	365.359
5	1	1	339.631	369.182
5	1	1	329.625	372.875
5	1	1	320.229	376.521
5	1	1	311.172	380.203
5	1	1	293	388
5	1	1	293	388
5	1	1	284.52	391.459
5	1	1	276.344	395.047
5	1	1	268.496	398.705
5	1	1	261	402.375
5	1	1	247.156	409.516
5	1	1	235	416
5	1	1	235	416
5	1	1	218.125	425.875
5	1	1	209.266	431.328
5	1	1	199	438
5	1	1	NA	NA
5	1	2	709	676
5	1	2	706.038	691.279
5	1	2	702.873	706.086
5	1	2	699.513	720.422
5	1	2	695.964	734.288
5	1	2	692.231	747.684
5	1	2	688.32	760.612
5	1	2	684.239	773.072
5	1	2	679.992	785.066
5	1	2	675.587	796.595
5	1	2	671.028	807.659
5	1	2	666.323	818.26
5	1	2	661.478	828.398
5	1	2	656.498	838.074
5	1	2	651.389	847.29
5	1	2	646.159	856.046
5	1	2	640.812	864.344
5	1	2	635.356	872.183
5	1	2	629.796	879.566
5	1	2	624.139	886.493
5	1	2	618.39	892.965
5	1	2	612.555	898.984
5	1	2	606.642	904.549
5	1	2	600.655	909.662
5	1	2	594.602	914.324
5	1	2	588.487	918.536
5	1	2	582.318	922.299
5	1	2	576.101	925.614
5	1	2	569.841	928.482
5	1	2	563.545	930.903
5	1	2	557.218	932.88
5	1	2	550.868	934.411
5	1	2	544.5	935.5
5	1	2	538.12	936.146
5	1	2	531.735	936.351
5	1	2	525.35	936.115
5	1	2	518.972	935.44
5	1	2	512.606	934.326
5	1	2	506.26	932.775
5	1	2	499.939	930.787
5	1	2	493.648	928.363
5	1	2	487.396	925.505
5	1	2	481.186	922.213
5	1	2	475.027	918.488
5	1	2	468.923	914.332
5	1	2	462.881	909.744
5	1	2	456.907	904.727
5	1	2	451.007	899.28
5	1	2	445.188	893.406
5	1	2	439.454	887.105
5	1	2	433.814	880.378
5	1	2	428.272	873.225
5	1	2	422.835	865.649
5	1	2	417.509	857.649
5	1	2	412.3	849.227
5	1	2	407.214	840.384
5	1	2	402.258	831.121
5	1	2	397.437	821.438
5	1	2	392.758	811.337
5	1	2	388.226	800.819
5	1	2	383.849	789.884
5	1	2	379.631	778.534
5	1	2	375.58	766.769
5	1	2	371.701	754.591
5	1	2	368	742
5	1	2	368	742
5	1	2	365.312	732.516
5	1	2	363	723.875
5	1	2	360.688	714.297
5	1	2	358	702
5	1	2	358	702
5	1	2	356.014	692.521
5	1	2	354.484	684.109
5	1	2	353.307	676.424
5	1	2	352.375	669.125
5	1	2	350.828	654.328
5	1	2	349	637
5	1	2	349	637
5	1	2	347.68	624.236
5	1	2	346.688	612.703
5	1	2	345.977	602.037
5	1	2	345.5	591.875
5	1	2	345.211	581.854
5	1	2	345.062	571.609
5	1	2	345	549
5	1	2	345	549
5	1	2	345.084	541.537
5	1	2	345.348	533.08
5	1	2	345.804	523.712
5	1	2	346.469	513.516
5	1	2	347.356	502.575
5	1	2	348.48	490.975
5	1	2	349.857	478.797
5	1	2	351.5	466.125
5	1	2	353.424	453.043
5	1	2	355.645	439.635
5	1	2	358.175	425.983
5	1	2	361.031	412.172
5	1	2	364.227	398.284
5	1	2	367.777	384.404
5	1	2	371.697	370.615
5	1	2	376	357
5	1	2	376	357
5	1	2	381.391	341.334
5	1	2	387.062	326.547
5	1	2	393.016	312.58
5	1	2	399.25	299.375
5	1	2	405.766	286.873
5	1	2	412.562	275.016
5	1	2	419.641	263.744
5	1	2	427	253
5	1	2	427	253
5	1	2	431.305	247.34
5	1	2	435.938	241.656
5	1	2	440.852	236.02
5	1	2	446	230.5
5	1	2	451.336	225.168
5	1	2	456.812	220.094
5	1	2	462.383	215.348
5	1	2	468	211
5	1	2	468	211
5	1	2	472.114	208.198
5	1	2	476.205	205.602
5	1	2	480.273	203.207
5	1	2	484.318	201.011
5	1	2	488.337	199.01
5	1	2	492.332	197.2
5	1	2	496.301	195.576
5	1	2	500.244	194.137
5	1	2	504.16	192.877
5	1	2	508.048	191.793
5	1	2	511.909	190.882
5	1	2	515.74	190.139
5	1	2	519.542	189.561
5	1	2	523.314	189.145
5	1	2	527.055	188.886
5	1	2	530.766	188.781
5	1	2	538.09	189.018
5	1	2	545.281	189.826
5	1	2	552.336	191.175
5	1	2	559.248	193.035
5	1	2	566.013	195.378
5	1	2	572.626	198.172
5	1	2	579.081	201.39
5	1	2	585.375	205
5	1	2	591.502	208.974
5	1	2	597.456	213.281
5	1	2	603.234	217.892
5	1	2	608.83	222.777
5	1	2	614.239	227.907
5	1	2	619.457	233.252
5	1	2	624.478	238.783
5	1	2	629.297	244.469
5	1	2	633.91	250.281
5	1	2	638.311	256.189
5	1	2	642.496	262.164
5	1	2	646.459	268.176
5	1	2	650.196	274.195
5	1	2	653.702	280.192
5	1	2	656.972	286.137
5	1	2	660	292
5	1	2	660	292
5	1	2	667.656	307.703
5	1	2	673.25	320.125
5	1	2	677.719	331.234
5	1	2	682	343
5	1	2	682	343
5	1	2	686.844	357.107
5	1	2	690.938	369.609
5	1	2	694.375	380.775
5	1	2	697.25	390.875
5	1	2	699.656	400.178
5	1	2	701.688	408.953
5	1	2	703.438	417.471
5	1	2	705	426
5	1	2	705	426
5	1	2	707.124	437.529
5	1	2	709.004	448.854
5	1	2	710.656	459.959
5	1	2	712.094	470.828
5	1	2	713.333	481.446
5	1	2	714.387	491.795
5	1	2	716	511.625
5	1	2	717.051	530.189
5	1	2	717.656	547.359
5	1	2	717.934	563.006
5	1	2	718	577
5	1	2	718	577
5	1	2	717.49	592.861
5	1	2	716.734	607.516
5	1	2	715.768	621.068
5	1	2	714.625	633.625
5	1	2	713.342	645.291
5	1	2	711.953	656.172
5	1	2	709	676
5	1	2	NA	NA
5	1	3	751	330
5	1	3	764.754	337.617
5	1	3	777.987	345.277
5	1	3	790.701	352.974
5	1	3	802.9	360.703
5	1	3	814.587	368.459
5	1	3	825.766	376.236
5	1	3	836.438	384.028
5	1	3	846.607	391.83
5	1	3	856.277	399.637
5	1	3	865.451	407.443
5	1	3	874.13	415.242
5	1	3	882.32	423.03
5	1	3	890.022	430.8
5	1	3	897.239	438.548
5	1	3	903.976	446.267
5	1	3	910.234	453.953
5	1	3	916.018	461.6
5	1	3	921.33	469.201
5	1	3	926.172	476.753
5	1	3	930.55	484.249
5	1	3	934.464	491.684
5	1	3	937.919	499.053
5	1	3	940.918	506.349
5	1	3	943.463	513.568
5	1	3	945.558	520.704
5	1	3	947.206	527.752
5	1	3	948.409	534.706
5	1	3	949.172	541.56
5	1	3	949.497	548.31
5	1	3	949.387	554.949
5	1	3	948.845	561.473
5	1	3	947.875	567.875
5	1	3	946.479	574.151
5	1	3	944.661	580.294
5	1	3	942.423	586.3
5	1	3	939.769	592.162
5	1	3	936.702	597.876
5	1	3	933.225	603.436
5	1	3	929.341	608.837
5	1	3	925.053	614.072
5	1	3	920.364	619.137
5	1	3	915.277	624.026
5	1	3	909.796	628.734
5	1	3	903.923	633.255
5	1	3	897.662	637.583
5	1	3	891.015	641.714
5	1	3	883.986	645.641
5	1	3	876.578	649.359
5	1	3	868.794	652.864
5	1	3	860.637	656.148
5	1	3	852.11	659.208
5	1	3	843.216	662.036
5	1	3	833.958	664.629
5	1	3	824.34	666.98
5	1	3	814.364	669.084
5	1	3	804.033	670.936
5	1	3	793.351	672.529
5	1	3	782.321	673.859
5	1	3	770.946	674.92
5	1	3	759.229	675.707
5	1	3	747.172	676.214
5	1	3	734.78	676.435
5	1	3	722.055	676.366
5	1	3	709	676
5	1	3	709	676
5	1	3	689.25	674.375
5	1	3	679.188	673.328
5	1	3	668	672
5	1	3	668	672
5	1	3	654.625	670.141
5	1	3	639	667.625
5	1	3	621.875	664.547
5	1	3	604	661
5	1	3	604	661
5	1	3	587.062	657.109
5	1	3	576.93	654.549
5	1	3	566	651.625
5	1	3	554.508	648.373
5	1	3	542.688	644.828
5	1	3	530.773	641.025
5	1	3	519	637
5	1	3	519	637
5	1	3	506.521	632.595
5	1	3	494.215	628.01
5	1	3	482.09	623.252
5	1	3	470.156	618.328
5	1	3	458.421	613.246
5	1	3	446.895	608.014
5	1	3	435.584	602.637
5	1	3	424.5	597.125
5	1	3	413.65	591.484
5	1	3	403.043	585.721
5	1	3	392.688	579.844
5	1	3	382.594	573.859
5	1	3	372.769	567.776
5	1	3	363.223	561.6
5	1	3	353.963	555.339
5	1	3	345	549
5	1	3	345	549
5	1	3	333.148	539.9
5	1	3	321.625	530.578
5	1	3	310.477	520.998
5	1	3	299.75	511.125
5	1	3	294.56	506.068
5	1	3	289.492	500.924
5	1	3	284.554	495.689
5	1	3	279.75	490.359
5	1	3	275.087	484.93
5	1	3	270.57	479.396
5	1	3	266.206	473.755
5	1	3	262	468
5	1	3	262	468
5	1	3	258.133	462.566
5	1	3	254.125	456.219
5	1	3	250.117	449.262
5	1	3	246.25	442
5	1	3	242.664	434.738
5	1	3	239.5	427.781
5	1	3	236.898	421.434
5	1	3	235	416
5	1	3	235	416
5	1	3	233.509	411.033
5	1	3	232.22	406.161
5	1	3	231.129	401.385
5	1	3	230.232	396.702
5	1	3	229.525	392.114
5	1	3	229.004	387.618
5	1	3	228.663	383.213
5	1	3	228.5	378.9
5	1	3	228.51	374.678
5	1	3	228.688	370.544
5	1	3	229.03	366.5
5	1	3	229.533	362.543
5	1	3	230.192	358.673
5	1	3	231.003	354.889
5	1	3	231.961	351.191
5	1	3	233.062	347.578
5	1	3	234.303	344.049
5	1	3	235.679	340.602
5	1	3	237.185	337.238
5	1	3	238.818	333.955
5	1	3	242.447	327.631
5	1	3	246.531	321.623
5	1	3	251.037	315.925
5	1	3	255.932	310.53
5	1	3	261.18	305.432
5	1	3	266.75	300.625
5	1	3	272.607	296.102
5	1	3	278.717	291.857
5	1	3	285.047	287.883
5	1	3	291.562	284.174
5	1	3	298.231	280.723
5	1	3	305.018	277.525
5	1	3	311.889	274.573
5	1	3	318.812	271.859
5	1	3	325.753	269.379
5	1	3	332.678	267.125
5	1	3	339.552	265.092
5	1	3	346.344	263.271
5	1	3	353.018	261.659
5	1	3	359.541	260.247
5	1	3	365.88	259.029
5	1	3	372	258
5	1	3	372	258
5	1	3	382.844	256.516
5	1	3	395	255.125
5	1	3	409.406	253.922
5	1	3	427	253
5	1	3	427	253
5	1	3	436.314	252.721
5	1	3	445.641	252.641
5	1	3	455.178	252.771
5	1	3	465.125	253.125
5	1	3	475.682	253.713
5	1	3	487.047	254.547
5	1	3	499.42	255.639
5	1	3	513	257
5	1	3	513	257
5	1	3	525.363	258.602
5	1	3	537.322	260.391
5	1	3	548.875	262.344
5	1	3	560.016	264.438
5	1	3	570.74	266.648
5	1	3	581.045	268.953
5	1	3	590.925	271.328
5	1	3	600.375	273.75
5	1	3	617.971	278.641
5	1	3	633.797	283.438
5	1	3	647.818	287.953
5	1	3	660	292
5	1	3	660	292
5	1	3	674.369	296.873
5	1	3	687.578	301.734
5	1	3	699.779	306.572
5	1	3	711.125	311.375
5	1	3	721.768	316.131
5	1	3	731.859	320.828
5	1	3	751	330
5	1	3	NA	NA
5	1	4	436	184
5	1	4	447.021	173.421
5	1	4	457.957	163.337
5	1	4	468.801	153.744
5	1	4	479.55	144.639
5	1	4	490.197	136.016
5	1	4	500.737	127.871
5	1	4	511.165	120.2
5	1	4	521.477	113
5	1	4	531.666	106.265
5	1	4	541.727	99.992
5	1	4	551.656	94.177
5	1	4	561.446	88.814
5	1	4	571.094	83.901
5	1	4	580.593	79.432
5	1	4	589.938	75.404
5	1	4	599.125	71.812
5	1	4	608.148	68.653
5	1	4	617.001	65.921
5	1	4	625.68	63.613
5	1	4	634.179	61.725
5	1	4	642.493	60.251
5	1	4	650.617	59.189
5	1	4	658.545	58.534
5	1	4	666.273	58.281
5	1	4	673.796	58.427
5	1	4	681.107	58.967
5	1	4	688.202	59.897
5	1	4	695.075	61.213
5	1	4	701.722	62.91
5	1	4	708.137	64.985
5	1	4	714.315	67.433
5	1	4	720.25	70.25
5	1	4	725.938	73.432
5	1	4	731.373	76.974
5	1	4	736.55	80.872
5	1	4	741.464	85.123
5	1	4	746.109	89.722
5	1	4	750.481	94.664
5	1	4	754.574	99.946
5	1	4	758.383	105.562
5	1	4	761.902	111.511
5	1	4	765.127	117.785
5	1	4	768.053	124.383
5	1	4	770.673	131.299
5	1	4	772.983	138.529
5	1	4	774.978	146.069
5	1	4	776.652	153.915
5	1	4	778	162.062
5	1	4	779.017	170.507
5	1	4	779.698	179.245
5	1	4	780.038	188.272
5	1	4	780.03	197.584
5	1	4	779.671	207.176
5	1	4	778.955	217.045
5	1	4	777.876	227.185
5	1	4	776.43	237.594
5	1	4	774.611	248.266
5	1	4	772.413	259.198
5	1	4	769.833	270.384
5	1	4	766.864	281.822
5	1	4	763.502	293.507
5	1	4	759.74	305.434
5	1	4	755.575	317.6
5	1	4	751	330
5	1	4	751	330
5	1	4	747.234	340.031
5	1	4	743.375	349.5
5	1	4	735	369
5	1	4	735	369
5	1	4	726.094	387.609
5	1	4	718.5	402.375
5	1	4	711.656	414.703
5	1	4	705	426
5	1	4	705	426
5	1	4	697.48	438.982
5	1	4	690.594	450.359
5	1	4	684.223	460.4
5	1	4	678.25	469.375
5	1	4	672.559	477.553
5	1	4	667.031	485.203
5	1	4	656	500
5	1	4	656	500
5	1	4	646.299	512.736
5	1	4	640.415	520.098
5	1	4	633.891	528.016
5	1	4	626.763	536.407
5	1	4	619.068	545.193
5	1	4	610.844	554.293
5	1	4	602.125	563.625
5	1	4	592.949	573.11
5	1	4	583.354	582.666
5	1	4	573.374	592.214
5	1	4	563.047	601.672
5	1	4	552.409	610.96
5	1	4	541.498	619.998
5	1	4	530.349	628.705
5	1	4	519	637
5	1	4	519	637
5	1	4	512.318	641.781
5	1	4	503.609	647.688
5	1	4	493.002	654.438
5	1	4	480.625	661.75
5	1	4	473.813	665.529
5	1	4	466.607	669.344
5	1	4	459.024	673.158
5	1	4	451.078	676.938
5	1	4	442.787	680.646
5	1	4	434.166	684.25
5	1	4	425.232	687.713
5	1	4	416	691
5	1	4	416	691
5	1	4	400.891	695.391
5	1	4	394.396	697.029
5	1	4	388.125	698.375
5	1	4	381.713	699.486
5	1	4	374.797	700.422
5	1	4	367.014	701.24
5	1	4	358	702
5	1	4	358	702
5	1	4	352.782	701.782
5	1	4	347.72	701.413
5	1	4	342.812	700.895
5	1	4	338.055	700.231
5	1	4	333.449	699.427
5	1	4	328.99	698.483
5	1	4	324.676	697.405
5	1	4	320.506	696.195
5	1	4	316.477	694.857
5	1	4	312.587	693.395
5	1	4	308.833	691.811
5	1	4	305.215	690.108
5	1	4	301.729	688.292
5	1	4	298.374	686.364
5	1	4	295.147	684.328
5	1	4	292.047	682.188
5	1	4	289.071	679.946
5	1	4	286.216	677.607
5	1	4	280.865	672.649
5	1	4	275.976	667.342
5	1	4	271.533	661.711
5	1	4	267.519	655.784
5	1	4	263.915	649.589
5	1	4	260.706	643.152
5	1	4	257.875	636.5
5	1	4	255.404	629.661
5	1	4	253.276	622.661
5	1	4	251.475	615.528
5	1	4	249.982	608.289
5	1	4	248.782	600.971
5	1	4	247.858	593.601
5	1	4	247.191	586.205
5	1	4	246.766	578.812
5	1	4	246.564	571.449
5	1	4	246.57	564.142
5	1	4	246.766	556.918
5	1	4	247.135	549.805
5	1	4	247.66	542.829
5	1	4	248.323	536.019
5	1	4	250	523
5	1	4	250	523
5	1	4	250.885	517.027
5	1	4	252.016	510.469
5	1	4	254.875	496.25
5	1	4	258.297	481.656
5	1	4	262	468
5	1	4	262	468
5	1	4	265.793	455.949
5	1	4	269.656	444.531
5	1	4	273.566	433.723
5	1	4	277.5	423.5
5	1	4	281.434	413.84
5	1	4	285.344	404.719
5	1	4	289.207	396.113
5	1	4	293	388
5	1	4	293	388
5	1	4	297.557	378.179
5	1	4	302.219	368.592
5	1	4	306.975	359.236
5	1	4	311.812	350.109
5	1	4	316.721	341.212
5	1	4	321.688	332.541
